"datetime","campaign","channel","gender","age","country_code","count","theta_sid","theta_uid","hll_sid","hll_uid"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","m","61+","RU","2","AQMDAAA6zJMg9ltS/K4iUg==","AQMDAAA6zJNe/3bxAYAfLQ==","AgEHDAMIAQBB7LcM","AgEHDAMIAQDC5DUI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","m","61+","US","4","AgMDAAAazJMCAAAAAACAPy6+L2n2k4obVTM+oDEn+Dk=","AgMDAAAazJMCAAAAAACAP/6pyJj9OXlIdr8GIhb5D3k=","AgEHDAMIAgBdfF8Oq2Z8BA==","AgEHDAMIAgAOJuUH8tlaBA=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","AR","1","AQMDAAA6zJPbkde55JBfDg==","AQMDAAA6zJMc3VJLcCWSdw==","AgEHDAMIAQC3I68H","AgEHDAMIAQBB1mkH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","AU","9","AgMDAAAazJMDAAAAAACAP1z8k4dC3ykkJTD8aul6Ni8MB8e6DD4eNQ==","AgMDAAAazJMDAAAAAACAP84rwcD1JN0IeFMm50iyzhAR1+5r2pRsLw==","AgEHDAMIAwAYDo4JuPgnB0tg+Ak=","AgEHDAMIAwBiY4wI+HIYDDEFggo="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","BR","1","AQMDAAA6zJPXKml5nXHZPg==","AQMDAAA6zJMgX6W69FGzOw==","AgEHDAMIAQCuVdIO","AgEHDAMIAQB2DL0P"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","ES","2","AQMDAAA6zJOEmCxRYX7WUA==","AQMDAAA6zJO78TGsCqPCAA==","AgEHDAMIAQAIMVka","AgEHDAMIAQBt1U0I"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","GB","3","AQMDAAA6zJMxIJt2zTuPPQ==","AQMDAAA6zJNeMDzYdftmTA==","AgEHDAMIAQBiQDYV","AgEHDAMIAQAi7eQG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","ID","1","AQMDAAA6zJMpLkpeLT/1cg==","AQMDAAA6zJMZWAdt6gXfAg==","AgEHDAMIAQBSXJQI","AgEHDAMIAQDyQT0I"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","IN","2","AQMDAAA6zJPeEClQ7oo8bw==","AQMDAAA6zJOba58Z5bOeYQ==","AgEHDAMIAQC8IVIM","AgEHDAMIAQAl/OgF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","JP","2","AQMDAAA6zJOMmf+y0/FEPw==","AQMDAAA6zJPPH+viUm0INQ==","AgEHDAMIAQAYM/8R","AgEHDAMIAQCxDvMH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","MG","4","AQMDAAA6zJMFsT4ftCFsJw==","AQMDAAA6zJPLHff2OBosFw==","AgEHDAMIAQALYn0S","AgEHDAMIAQAVhjYK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","MZ","3","AQMDAAA6zJOoVfV+YsrPTQ==","AQMDAAA6zJNVDiID96J8LQ==","AgEHDAMIAQBRq+oJ","AgEHDAMIAQBK0uYH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","NI","2","AQMDAAA6zJOp+eu0BFaVKw==","AQMDAAA6zJNo40ufowpxOg==","AgEHDAMIAQBS89cJ","AgEHDAMIAQBh9ioM"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","RU","1","AQMDAAA6zJPCNDHlLBricA==","AQMDAAA6zJMEk5qiQV33PQ==","AgEHDAMIAQCEaWIK","AgEHDAMIAQBz2VgJ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","SD","3","AQMDAAA6zJP1JGUuc4lTIA==","AQMDAAA6zJNmMe1LstWIAw==","AgEHDAMIAQDqScoE","AgEHDAMIAQDfDmcH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","UG","1","AQMDAAA6zJOvdu62sHlOMg==","AQMDAAA6zJPQDM+ojpE5eQ==","AgEHDAMIAQBe7dwF","AgEHDAMIAQDvp94F"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","US","6","AgMDAAAazJMDAAAAAACAP4z1Y85Qj3wkmo0NHpTrTlUMJyfjmOLBbw==","AgMDAAAazJMDAAAAAACAP+P7VNncpb8UT8GOOpJDDEoydzDib2c3aQ==","AgEHDAMIAwA1GxsEGE5OGhnrxxg=","AgEHDAMIAwBXJ+QH53A3EiVNgwU="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","18-25","YE","2","AQMDAAA6zJOT0whfmhNrYQ==","AQMDAAA6zJMPssuTXVhoOQ==","AgEHDAMIAQAmpxEG","AgEHDAMIAQChR3QH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","AU","4","AQMDAAA6zJOIXZj4UgUMJw==","AQMDAAA6zJNYu9cJ6M8wFw==","AgEHDAMIAQAQuzAF","AgEHDAMIAQC0N2oL"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","AZ","2","AgMDAAAazJMCAAAAAACAP3QtesvUBaJDB8LsJ0pbvVw=","AgMDAAAazJMCAAAAAACAP3veFMgrw8MZ4UofqTtJUHU=","AgEHDAMIAgAOhNkH6Fr0Bg==","AgEHDAMIAgBvf/QE2FQBBQ=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","BE","5","AgMDAAAazJMDAAAAAACAP20VUgwo8WAjzT2nDrnUFydiV68myFLiSg==","AgMDAAAazJMDAAAAAACAPy0UVD37Xw0aIh9DqWoNQGfvd7AuCAoseg==","AgEHDAMIAwDbKqQQmntOBcWuXgU=","AgEHDAMIAwCx8McL5sOhCVtZdA4="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","BR","4","AgMDAAAazJMCAAAAAACAP9s/YaWPlqAv2XmGiKreoEM=","AgMDAAAazJMCAAAAAACAP6xFXZ+1v4AT4xKYqC4d/iQ=","AgEHDAMIAgC2f8IKs/MMBQ==","AgEHDAMIAgC1XQAECRFHBg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","CA","4","AQMDAAA6zJN3qoEoob0MMg==","AQMDAAA6zJNSbc99R4QSBw==","AgEHDAMIAQDuVAMF","AgEHDAMIAQB5vc8U"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","CF","2","AQMDAAA6zJPKhRinOktaXg==","AQMDAAA6zJOB3PUCaDSFBw==","AgEHDAMIAQCUCzES","AgEHDAMIAQAZb7cG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","CN","5","AgMDAAAazJMDAAAAAACAP/Y9sKuJMvsG1bk6z56Nszo18SCvUqLdQQ==","AgMDAAAazJMDAAAAAACAP37rCSoy3gkdTqCqJTkf2iQCZN6QVG7sew==","AgEHDAMIAwBq4kEG7HtgB6tzdRI=","AgEHDAMIAwBmnZ4Tw1jQD+XBuQc="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","CU","1","AQMDAAA6zJPpMH67TGflaw==","AQMDAAA6zJOXsI2oC149bw==","AgEHDAMIAQDSYfwe","AgEHDAMIAQCac7IF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","DE","10","AgMDAAAazJMDAAAAAACAP7+GaplumikZQFwsHJKbe1mdFjqaUwPVWQ==","AgMDAAAazJMDAAAAAACAP06rZK7lCJU+h/3bNWsUzVH+zLvDU6tXUw==","AgEHDAMIAwB+DdUagLhYBDstdAg=","AgEHDAMIAwA7JpYEZMC5BTAEDQU="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","DZ","2","AQMDAAA6zJOBrLTOBTSicQ==","AQMDAAA6zJNvJyssewlyJg==","AgEHDAMIAQACWWkF","AgEHDAMIAQAgohAE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","EG","1","AQMDAAA6zJOpBd+ELXJcbg==","AQMDAAA6zJPnpHQ0DMtRFQ==","AgEHDAMIAQBSC74F","AgEHDAMIAQBrVhoP"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","ES","4","AgMDAAAazJMDAAAAAACAP9hZRS4DzIoYJBhzDihGjVbTPUzzF78EZw==","AgMDAAAazJMDAAAAAACAP/W96bAh7AshSOaAuIKEFihMIAyA8Ghrdw==","AgEHDAMIAwBJMOYIsbOKBKZ7mAY=","AgEHDAMIAwD2W34G4OmjBQBCbgg="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","FR","5","AgMDAAAazJMCAAAAAACAP9rj6uE8npUBdDumGzkkhXs=","AgMDAAAazJMCAAAAAACAP9NhXdloZUZXg3v5VbXu4GM=","AgEHDAMIAgDpdkwPtMfVBw==","AgEHDAMIAgD2Av8Eon8CBg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","GB","4","AQMDAAA6zJMSiFHeFeSUHg==","AQMDAAA6zJMOOm4C0DYybg==","AgEHDAMIAQAkEKMI","AgEHDAMIAQBI1vcG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","GH","4","AQMDAAA6zJP4eq2KFpdyTw==","AQMDAAA6zJORDTM3PwWMVA==","AgEHDAMIAQDx9VoN","AgEHDAMIAQAfxYEH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","HK","1","AQMDAAA6zJM5o9zr/QfaKA==","AQMDAAA6zJMjkfvsgV5wAA==","AgEHDAMIAQByRrkP","AgEHDAMIAQDv5ecE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","IN","16","AgMDAAAazJMGAAAAAACAPyCXvVxCdIEHII+PHexZMBnaguPG1MAgNhMnGvO39BxDAej4UTWlAWQMaWn647UYfg==","AgMDAAAazJMGAAAAAACAP/sPDUbgt/YDl5HkGNY2RTBYMuFkgHfuMFUTufN9Zl42uG3c+s+7DEgBIVmHauohaw==","AgEHDAMIBgC1BccJA9DxBydONAYY0tIEQS57CUEeHwc=","AgEHDAMIBgC1RPkEUOivCiqeiwQS8sQN+D5TFT9PaxY="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","IQ","1","AQMDAAA6zJNi7rqSlLyqGw==","AQMDAAA6zJOOMmCFNmIBbA==","AgEHDAMIAQDF3HUF","AgEHDAMIAQBC+k0Q"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","JP","1","AQMDAAA6zJPOS3Z/+skFAw==","AQMDAAA6zJPWd8KGp3wfYA==","AgEHDAMIAQCdl+wO","AgEHDAMIAQAKw9gG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","KR","4","AQMDAAA6zJOjV3MDIX0hEg==","AQMDAAA6zJPA2X914bhuOA==","AgEHDAMIAQBHr+YK","AgEHDAMIAQCmFBsL"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","LT","2","AQMDAAA6zJO7jbAwQc2kWA==","AQMDAAA6zJMUzuybcDZzfg==","AgEHDAMIAQB3G2EF","AgEHDAMIAQA6/r8H"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","MX","3","AQMDAAA6zJPZnvuraoJddQ==","AQMDAAA6zJOVjeKGqjUUIQ==","AgEHDAMIAQCzPfcL","AgEHDAMIAQDYcBAE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","MY","3","AgMDAAAazJMCAAAAAACAP2GU1iYsAnQC2Nj7SXM4clk=","AgMDAAAazJMCAAAAAACAP5GCZTxjCMBPwWBTvTo2Rms=","AgEHDAMIAgDCKK0FsLH3Bw==","AgEHDAMIAgBc4mwIwR8wCg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","NE","2","AQMDAAA6zJMR3pbh95rKSA==","AQMDAAA6zJPrT0nv7z1ebA==","AgEHDAMIAQAjvC0H","AgEHDAMIAQBi2KoQ"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","NG","2","AQMDAAA6zJPVIOoyLLUUAg==","AQMDAAA6zJNsmfPrgEarXw==","AgEHDAMIAQCqQdQN","AgEHDAMIAQCfzT8E"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","NL","1","AQMDAAA6zJM6XLBOD1FlDw==","AQMDAAA6zJN6g6VycluQYg==","AgEHDAMIAQB1uGAR","AgEHDAMIAQChUcsH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","PH","2","AgMDAAAazJMCAAAAAACAP3NmbSOPxXJsmRfAoGksuXM=","AgMDAAAazJMCAAAAAACAP2TMl8/mSJgVjvHk3vrQuE4=","AgEHDAMIAgDnzNoGMy+ACQ==","AgEHDAMIAgBS6/0IOBPcCw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","PK","2","AQMDAAA6zJOt/QwHWDBVFQ==","AQMDAAA6zJPFdrcHahWhSw==","AgEHDAMIAQBa+xkO","AgEHDAMIAQBL0mkK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","PR","1","AQMDAAA6zJMJBER4wo2ZGw==","AQMDAAA6zJO1LnqRzesEUQ==","AgEHDAMIAQATCIgU","AgEHDAMIAQDj3mYG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","RE","1","AQMDAAA6zJOM09Jwu68TIg==","AQMDAAA6zJNUq/EwCRymdw==","AgEHDAMIAQAYp6UJ","AgEHDAMIAQDQC5IG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","RU","9","AgMDAAAazJMEAAAAAACAP1ZsxrEV0UwRkyII7XD1fxk9uIF637KTOeAUjTsqR2tR","AgMDAAAazJMEAAAAAACAP6C1k1AnehQGsTU2nnFTRFFaxNIsAhOXVfZmxFRtW7lt","AgEHDAMIBADAKRoHenADDa3YjAcmRRAO","AgEHDAMIBAAdP6cIGWCRBXzd2gW9Y5UN"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","TH","3","AgMDAAAazJMCAAAAAACAP8SPecnlYh82MTRFiDBsLjw=","AgMDAAAazJMCAAAAAACAP0tQ/NPMJ35Pl2T11sh5xX4=","AgEHDAMIAgBjaIoEiB/zDg==","AgEHDAMIAgC+/fsLN8/1Bw=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","TJ","1","AQMDAAA6zJM1TSjVmGHxDg==","AQMDAAA6zJPrntPsGHpKKg==","AgEHDAMIAQBrmlAS","AgEHDAMIAQDh4foE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","TN","2","AQMDAAA6zJNP2RS1CF0wLw==","AQMDAAA6zJN96WHgcFAKQA==","AgEHDAMIAQCesikG","AgEHDAMIAQB9ksUF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","TR","2","AQMDAAA6zJO557pBHDNAeQ==","AQMDAAA6zJPYxrMqlvVhFg==","AgEHDAMIAQByz3UH","AgEHDAMIAQAOIqwL"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","UA","10","AgMDAAAazJMDAAAAAACAP1Vhm4cbT+gXq9ZSVsXoblLdoPPcfvCgVQ==","AgMDAAAazJMDAAAAAACAP1NymWQTCg8pwYHQqys+Jzp4dXeB4EEybg==","AgEHDAMIAwC7QecNqsI2F1atpQg=","AgEHDAMIAwBIlvUHgK2SCUhrcAc="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","US","27","AgMDAAAazJMPAAAAAACAPxy4BW9M8jcCRH/OsCMEkQifzUGGLok0FOZJ9yEshxUZZPp49d0M3CFHzg5RIqWVKkgfSNLzfQot8MYqjn/X7THCoxPWS4XoN2Iyy33eVds7SgE6tRLlSkrGFgwzI3XPUFKDh/0xe2FVV73brVbymV5ny5TlHJ5+aQ==","AgMDAAAazJMPAAAAAACAPxGdUxTEmDwAo8nOboQRvw5qfh629WraFNHNrX6M/iMqT5ZK+w/diy78SyQCiLDNPiIo/d/bq0E/6AhYrRNkkEQ6pih/urh2SfbPhoxLSW1PNMKZYq8T8mHeHeKjBjbeZOoGQCSdp+9nracV1Up35nHKAOdbHFfVcw==","AwEHDAUIAAEPAAAA4I1VEMRklg+FRycIz5YpB4j+nAnJ9PEKzJPuB40tGAauercHj5wdBpE+kAyUAnQGOXALCqUGDx8/m4MM","AwEHDAUIAAEPAAAAYV9eDaWbqAWjWIQHxJg+BkWK7QbRDmYGrEmIB82UfAYvxUkHcUwHC/Nf7AefFjoI+e3fCv39dg2fr6gL"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","26-35","VU","1","AQMDAAA6zJPLEtW1TcoFAg==","AQMDAAA6zJM97SyC8+flVA==","AgEHDAMIAQCWJaoH","AgEHDAMIAQDkwlEE"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","DE","4","AgMDAAAazJMCAAAAAACAP3fVjowA61MoxFGNBQXj+HE=","AgMDAAAazJMCAAAAAACAP6cPGCG0GDwYdMHJ0go65XE=","AgEHDAMIAgCIoxoP7qodBQ==","AgEHDAMIAgByByoGovFJBg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","GB","3","AQMDAAA6zJMOBDMHklMvQw==","AQMDAAA6zJOISwQN7rz7JA==","AgEHDAMIAQAdCGYO","AgEHDAMIAQCGu38N"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","IN","5","AgMDAAAazJMDAAAAAACAP5Jt7LrdMY8GE55MsEf0kQf6hkZefI9ndw==","AgMDAAAazJMDAAAAAACAP6/TBreOSKpAnERfN6T9bV1vlk6dD/s9Zg==","AgEHDAMIAwAnPJkE9A2NBCTb2Ak=","AgEHDAMIAwClqrMOmHG3C2GJHAw="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","IT","1","AQMDAAA6zJM/f4A/tr4IMg==","AQMDAAA6zJNc+5aQdI/jew==","AgEHDAMIAQB+/gAL","AgEHDAMIAQAO5MIG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","JP","2","AQMDAAA6zJNRHfeOdrzoSg==","AQMDAAA6zJOEHaDqMA6EOA==","AgEHDAMIAQCiOu4F","AgEHDAMIAQA+4EoK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","MX","3","AQMDAAA6zJNZ5HHLD1QwDw==","AQMDAAA6zJPQORr+8V7GIg==","AgEHDAMIAQCzyOMG","AgEHDAMIAQBmUn0K"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","NG","1","AQMDAAA6zJMZhZ/xj26rHw==","AQMDAAA6zJOAWn/wMLxTaw==","AgEHDAMIAQAzCj8H","AgEHDAMIAQC60XIF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","NL","3","AQMDAAA6zJP9lw7R0BuoEg==","AQMDAAA6zJNLNSUE8IzFSw==","AgEHDAMIAQD6Lx0W","AgEHDAMIAQBNY70X"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","PK","1","AQMDAAA6zJNt2b3EWu7oUw==","AQMDAAA6zJPQ01cG5WGIeg==","AgEHDAMIAQDbsnsJ","AgEHDAMIAQCmeTwP"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","RU","4","AQMDAAA6zJNnrBoW8u4wbQ==","AQMDAAA6zJNplAbSLJ+/PA==","AgEHDAMIAQDOWDUQ","AgEHDAMIAQBEoN0E"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","36-50","SY","4","AQMDAAA6zJMIFVPPvWe4Mw==","AQMDAAA6zJM8XyeN813wCA==","AgEHDAMIAQARKqYK","AgEHDAMIAQCS0T8G"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","BR","2","AQMDAAA6zJMb5LbX+afTNw==","AQMDAAA6zJNmQqYqalKoMw==","AgEHDAMIAQA2yG0H","AgEHDAMIAQAeSUAK"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","CA","2","AQMDAAA6zJPocp2oPNjNWA==","AQMDAAA6zJPBDe7EoxB8WQ==","AgEHDAMIAQDQ5ToF","AgEHDAMIAQCyk6MF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","CH","3","AQMDAAA6zJOuD0z4VoTEUw==","AQMDAAA6zJMN23I5cwWwZA==","AgEHDAMIAQBdH5gQ","AgEHDAMIAQDcQ18P"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","CL","2","AQMDAAA6zJN2xlnmma8AcQ==","AQMDAAA6zJOV5eiKNBR9Mw==","AgEHDAMIAQDsjLMQ","AgEHDAMIAQCWeYgO"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","CN","2","AQMDAAA6zJOWjCn0N0ROfQ==","AQMDAAA6zJNy0GQeuvgCOg==","AgEHDAMIAQAtGVME","AgEHDAMIAQD4HtIF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","DE","6","AgMDAAAazJMDAAAAAACAP9BegmG9MfQmCdC8eUbUvUtm3nRHVOJBZQ==","AgMDAAAazJMDAAAAAACAP20XqCkqcaMxtt+A/ZVsm1pTWwYANAjveg==","AgEHDAMIAwDNvOkGoL0ECxOgeQc=","AgEHDAMIAwBQiwIFSw6iBxqoXwk="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","DZ","5","AgMDAAAazJMCAAAAAACAPx67GpDyH7gtg3d0A6KxwC8=","AgMDAAAazJMCAAAAAACAPxkrnAOPm3NJyRjaqhcI+ns=","AgEHDAMIAgA9djUIB+/oJg==","AgEHDAMIAgA+9W4GAId6BA=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","ES","3","AQMDAAA6zJNWAg9JrnrVQQ==","AQMDAAA6zJP351cmZ+KDaA==","AgEHDAMIAQCsBB4G","AgEHDAMIAQAQ6OcH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","FI","2","AQMDAAA6zJMRPNMNhrdcKA==","AQMDAAA6zJMbRFwIPpI1YA==","AgEHDAMIAQAjeKYH","AgEHDAMIAQBkUZME"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","FR","2","AQMDAAA6zJPsPnd5bMFKAA==","AQMDAAA6zJP7JG0eehGpdw==","AgEHDAMIAQDZfe4G","AgEHDAMIAQDmErgI"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","GB","9","AgMDAAAazJMDAAAAAACAPwnZni5auUMCpCAcSl031UGmZ1ypzE2uWg==","AgMDAAAazJMDAAAAAACAP20HzswLR5Y37FKHhqxddW3wqlvrTUMHfQ==","AgEHDAMIAwBJQTgQTc+4EhKyPQk=","AgEHDAMIAwA7fS0KpDtVBwXorgU="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","IN","12","AgMDAAAazJMEAAAAAACAPxt6vSDGaWoNc6EhIj4O3ECfMrlSixbYUPFUIWts7I9b","AgMDAAAazJMEAAAAAACAP+vd5onuURkg6olUj/XQhjhIsUE3Lo3tPE2TAdxn7v9L","AgEHDAMIBADnQkMENvR6CeKpQho/ZXIN","AgEHDAMIBADTYQgEWcKrDZx4+wkGeZQP"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","JP","1","AQMDAAA6zJPzId2a7VWRZg==","AQMDAAA6zJNI3FgQ6TwUIw==","AgEHDAMIAQDmQ7oF","AgEHDAMIAQC/VPgH"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","LY","1","AQMDAAA6zJNb7TRQyB6wHw==","AQMDAAA6zJODLUfJfxrmYQ==","AgEHDAMIAQC22mkI","AgEHDAMIAQDkHloM"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","MY","4","AQMDAAA6zJPtrWGyT3NcXg==","AQMDAAA6zJMYlJGtcZ10Jg==","AgEHDAMIAQDbW8ME","AgEHDAMIAQA4sEsb"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","NE","1","AQMDAAA6zJOaiuAJz2BGAw==","AQMDAAA6zJMOatX8fNtQTA==","AgEHDAMIAQA1FcEH","AgEHDAMIAQAxyVcL"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","NG","3","AQMDAAA6zJNGI5MpaXjtAg==","AQMDAAA6zJPH7TzSFO2Kbw==","AgEHDAMIAQCMRiYH","AgEHDAMIAQCyy54F"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","NZ","2","AQMDAAA6zJOKTBZx1NhiAQ==","AQMDAAA6zJNzlTc0DuBXFQ==","AgEHDAMIAQAUmSwG","AgEHDAMIAQBzY1gS"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","PH","4","AgMDAAAazJMCAAAAAACAP78lkP2ZJ9kmyuC6eo+iU0Q=","AgMDAAAazJMCAAAAAACAPx49uSmHdlcx1XSdsCtFKFc=","AgEHDAMIAgB+SyAPlMF1BQ==","AgEHDAMIAgCO8eQNU3bRFA=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","PK","9","AgMDAAAazJMDAAAAAACAP20hQ0fRdsc1RFq8FzXOdGOULbDTpIPybg==","AgMDAAAazJMDAAAAAACAP8n2Sess5uob4Itv6NOcBkh0JsvYfFaXaA==","AgEHDAMIAwCJtHgP2kKGCihbYAc=","AgEHDAMIAwAA/SoFEv+bCI0IoAY="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","PL","3","AQMDAAA6zJMUXZlZFIrsOA==","AQMDAAA6zJMpkWP9Vrp/SQ==","AgEHDAMIAQAoujIH","AgEHDAMIAQA6oIYG"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","PR","1","AQMDAAA6zJNl0pm5B7zNXw==","AQMDAAA6zJMkQNEiE2tsOw==","AgEHDAMIAQDKpDML","AgEHDAMIAQDIy80N"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","RU","9","AgMDAAAazJMFAAAAAACAP7S+hyDq5jIIv59MhJTEFSdV5XypxECFPE3KmR4srZpFwjrk+nTSR0w=","AgMDAAAazJMFAAAAAACAP7fYMaNVBFcp+RtAJ4IOuzop6ac/ksbZP7ZyUU2yszl4vqDQcxjglns=","AgEHDAMIBQCFdcgJmpQzBWl9DxmryvkGfz+ZCA==","AgEHDAMIBQCxHX0U1YM7CNRFqQVY+3ANdlnTEg=="
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","SL","1","AQMDAAA6zJN1kEclp70+Vg==","AQMDAAA6zJNLUh5eSIBZJg==","AgEHDAMIAQDrII8G","AgEHDAMIAQB4nlIF"
"2022-12-02T10:00:00.000Z","af-1 Latest News","organic search","w","51-60","UA","7","AgMDAAAazJMCAAAAAACAPx0JVImouypJdlizDf+GRlE=","AgMDAAAazJMCAAAAAACAPxz4+KSAtC8cRaA8wp7r8h4=","AgEHDAMIAgDtsGYHOhKoBg==","AgEHDAMIAgBFzvwFdvXLBA=="
